policy,basis,extra_workers,ot_limit,temp_limit,lead_days,workers,absent,present_workers,rate,service_days,arrivals,completed_on_time,completed_late,overdue_unfinished,pending_not_due,on_time_unit_share,target_met,peak_backlog,backlog_unit_days,regular_cost,overtime_cost,temporary_cost,committed_future_temp_shifts,committed_future_temp_cost,total_cost,overtime_paid_hours,temporary_shifts
extra0_ot2_temps0,deduplicated_sensitivity,0,2,0,1,6,0,6,50.0,2,215460,213374,2086,0,0,0.9903183885640026,True,3870,28165,238656.0,1188.0,0.0,0,0,239844.0,36,0
extra0_ot2_temps0,deduplicated_sensitivity,0,2,0,3,6,0,6,50.0,2,215460,213374,2086,0,0,0.9903183885640026,True,3870,28165,238656.0,1188.0,0.0,0,0,239844.0,36,0
extra0_ot2_temps0,deduplicated_sensitivity,0,2,0,1,6,1,5,50.0,2,215460,211079,4381,0,0,0.9796667594913209,True,4210,48964,238656.0,1914.0,0.0,0,0,240570.0,58,0
extra0_ot2_temps0,deduplicated_sensitivity,0,2,0,3,6,1,5,50.0,2,215460,211079,4381,0,0,0.9796667594913209,True,4210,48964,238656.0,1914.0,0.0,0,0,240570.0,58,0
extra0_ot2_temps0,deduplicated_sensitivity,0,2,0,1,6,2,4,50.0,2,215460,205159,10301,0,0,0.9521906618397846,True,4550,126174,238656.0,4158.0,0.0,0,0,242814.0,126,0
extra0_ot2_temps0,deduplicated_sensitivity,0,2,0,3,6,2,4,50.0,2,215460,205159,10301,0,0,0.9521906618397846,True,4550,126174,238656.0,4158.0,0.0,0,0,242814.0,126,0
extra0_ot2_temps2,retained,0,2,2,1,6,0,6,30.0,2,228195,215465,12730,0,0,0.9442143780538574,False,4687,177910,238656.0,8976.0,19200.0,0,0,266832.0,272,80
extra0_ot2_temps2,retained,0,2,2,3,6,0,6,30.0,2,228195,202448,25747,0,0,0.8871710598391727,False,4687,214138,238656.0,19305.0,960.0,0,0,258921.0,585,4
extra0_ot2_temps2,retained,0,2,2,1,6,1,5,30.0,2,228195,197656,30539,0,0,0.8661714761497842,False,4891,258145,238656.0,17193.0,36960.0,0,0,292809.0,521,154
extra0_ot2_temps2,retained,0,2,2,3,6,1,5,30.0,2,228195,145548,82647,0,0,0.6378229146125025,False,4891,375511,238656.0,35013.0,5760.0,0,0,279429.0,1061,24
extra0_ot2_temps2,retained,0,2,2,1,6,2,4,30.0,2,228195,139221,88974,0,0,0.6100966278840465,False,5095,413586,238656.0,28908.0,64080.0,0,0,331644.0,876,267
extra0_ot2_temps2,retained,0,2,2,3,6,2,4,30.0,2,228195,54324,173871,0,0,0.23805955432853482,False,5964,690980,238656.0,46134.0,38880.0,0,0,323670.0,1398,162
extra0_ot2_temps2,retained,0,2,2,1,6,0,6,40.0,2,228195,224659,3536,0,0,0.9845044808168453,True,4279,71231,238656.0,1551.0,4320.0,0,0,244527.0,47,18
extra0_ot2_temps2,retained,0,2,2,3,6,0,6,40.0,2,228195,222692,5503,0,0,0.975884660049519,True,4279,76181,238656.0,3597.0,0.0,0,0,242253.0,109,0
extra0_ot2_temps2,retained,0,2,2,1,6,1,5,40.0,2,228195,221181,7014,0,0,0.969263130217577,True,4551,132595,238656.0,3795.0,9360.0,0,0,251811.0,115,39
extra0_ot2_temps2,retained,0,2,2,3,6,1,5,40.0,2,228195,214865,13330,0,0,0.9415850478757203,False,4551,158804,238656.0,8019.0,480.0,0,0,247155.0,243,2
extra0_ot2_temps2,retained,0,2,2,1,6,2,4,40.0,2,228195,210224,17971,0,0,0.9212471789478297,False,4823,212660,238656.0,8415.0,26880.0,0,0,273951.0,255,112
extra0_ot2_temps2,retained,0,2,2,3,6,2,4,40.0,2,228195,175250,52945,0,0,0.767983522864217,False,4823,295532,238656.0,22605.0,2400.0,0,0,263661.0,685,10
extra0_ot2_temps2,retained,0,2,2,1,6,0,6,50.0,2,228195,227205,990,0,0,0.9956616052060737,True,3871,36308,238656.0,792.0,1440.0,0,0,240888.0,24,6
extra0_ot2_temps2,retained,0,2,2,3,6,0,6,50.0,2,228195,226108,2087,0,0,0.9908543131970464,True,3871,37464,238656.0,1188.0,0.0,0,0,239844.0,36,0
extra0_ot2_temps2,retained,0,2,2,1,6,1,5,50.0,2,228195,225445,2750,0,0,0.9879489033502049,True,4211,61351,238656.0,990.0,3120.0,0,0,242766.0,30,13
extra0_ot2_temps2,retained,0,2,2,3,6,1,5,50.0,2,228195,223783,4412,0,0,0.980665658756765,True,4211,63907,238656.0,2475.0,0.0,0,0,241131.0,75,0
extra0_ot2_temps2,retained,0,2,2,1,6,2,4,50.0,2,228195,221944,6251,0,0,0.9726067617607748,True,4551,127734,238656.0,2475.0,9120.0,0,0,250251.0,75,38
extra0_ot2_temps2,retained,0,2,2,3,6,2,4,50.0,2,228195,214814,13381,0,0,0.9413615548105787,False,4551,158844,238656.0,6402.0,480.0,0,0,245538.0,194,2
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,1,6,0,6,30.0,2,215460,205767,9693,0,0,0.9550125313283208,True,4686,145746,238656.0,5742.0,13920.0,0,0,258318.0,174,58
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,3,6,0,6,30.0,2,215460,198326,17134,0,0,0.9204771187227327,False,4686,169709,238656.0,13101.0,960.0,0,0,252717.0,397,4
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,1,6,1,5,30.0,2,215460,194574,20886,0,0,0.9030632135895293,False,4890,212415,238656.0,12606.0,30240.0,0,0,281502.0,382,126
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,3,6,1,5,30.0,2,215460,159641,55819,0,0,0.7409310312819085,False,4890,290031,238656.0,28974.0,2880.0,0,0,270510.0,878,12
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,1,6,2,4,30.0,2,215460,158041,57419,0,0,0.7335050589436555,False,5094,326116,238656.0,23892.0,54720.0,0,0,317268.0,724,228
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,3,6,2,4,30.0,2,215460,78597,136863,0,0,0.3647869674185464,False,5817,545731,238656.0,42702.0,26400.0,0,0,307758.0,1294,110
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,1,6,0,6,40.0,2,215460,211925,3535,0,0,0.9835932423651722,True,4278,54182,238656.0,1188.0,3360.0,0,0,243204.0,36,14
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,3,6,0,6,40.0,2,215460,210439,5021,0,0,0.9766963705560197,True,4278,57430,238656.0,2970.0,0.0,0,0,241626.0,90,0
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,1,6,1,5,40.0,2,215460,209446,6014,0,0,0.9720876264735914,True,4550,106723,238656.0,2838.0,5760.0,0,0,247254.0,86,24
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,3,6,1,5,40.0,2,215460,205193,10267,0,0,0.9523484637519726,True,4550,125433,238656.0,5247.0,480.0,0,0,244383.0,159,2
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,1,6,2,4,40.0,2,215460,202545,12915,0,0,0.9400584795321637,False,4822,178294,238656.0,6369.0,21120.0,0,0,266145.0,193,88
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,3,6,2,4,40.0,2,215460,180519,34941,0,0,0.8378306878306878,False,4822,233485,238656.0,17457.0,1680.0,0,0,257793.0,529,7
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,1,6,0,6,50.0,2,215460,214471,989,0,0,0.9954098208484173,True,3870,27009,238656.0,792.0,1440.0,0,0,240888.0,24,6
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,3,6,0,6,50.0,2,215460,213374,2086,0,0,0.9903183885640026,True,3870,28165,238656.0,1188.0,0.0,0,0,239844.0,36,0
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,1,6,1,5,50.0,2,215460,212711,2749,0,0,0.987241251276339,True,4210,46698,238656.0,990.0,2160.0,0,0,241806.0,30,9
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,3,6,1,5,50.0,2,215460,211079,4381,0,0,0.9796667594913209,True,4210,48964,238656.0,1914.0,0.0,0,0,240570.0,58,0
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,1,6,2,4,50.0,2,215460,210099,5361,0,0,0.9751183514341409,True,4550,103346,238656.0,1980.0,5520.0,0,0,246156.0,60,23
extra0_ot2_temps2,deduplicated_sensitivity,0,2,2,3,6,2,4,50.0,2,215460,205159,10301,0,0,0.9521906618397846,True,4550,125630,238656.0,4158.0,480.0,0,0,243294.0,126,2
extra0_ot2_temps4,retained,0,2,4,1,6,0,6,30.0,2,228195,220005,8190,0,0,0.9641096430684283,True,4687,161490,238656.0,4653.0,27120.0,0,0,270429.0,141,113
extra0_ot2_temps4,retained,0,2,4,3,6,0,6,30.0,2,228195,202853,25342,0,0,0.8889458577094151,False,4687,212862,238656.0,19107.0,1680.0,0,0,259443.0,579,7
extra0_ot2_temps4,retained,0,2,4,1,6,1,5,30.0,2,228195,212132,16063,0,0,0.9296084489143057,False,4891,218879,238656.0,8910.0,51840.0,0,0,299406.0,270,216
extra0_ot2_temps4,retained,0,2,4,3,6,1,5,30.0,2,228195,148815,79380,0,0,0.6521396174324591,False,4891,364696,238656.0,34815.0,6720.0,0,0,280191.0,1055,28
extra0_ot2_temps4,retained,0,2,4,1,6,2,4,30.0,2,228195,196463,31732,0,0,0.8609434913122549,False,5095,285836,238656.0,13662.0,88560.0,0,0,340878.0,414,369
extra0_ot2_temps4,retained,0,2,4,3,6,2,4,30.0,2,228195,65383,162812,0,0,0.2865224917285655,False,5493,604884,238656.0,45144.0,41760.0,0,0,325560.0,1368,174
extra0_ot2_temps4,retained,0,2,4,1,6,0,6,40.0,2,228195,225964,2231,0,0,0.9902232739542934,True,4279,69491,238656.0,1188.0,5760.0,0,0,245604.0,36,24
extra0_ot2_temps4,retained,0,2,4,3,6,0,6,40.0,2,228195,222692,5503,0,0,0.975884660049519,True,4279,76181,238656.0,3597.0,0.0,0,0,242253.0,109,0
extra0_ot2_temps4,retained,0,2,4,1,6,1,5,40.0,2,228195,223863,4332,0,0,0.98101623611385,True,4551,123541,238656.0,1650.0,13440.0,0,0,253746.0,50,56
extra0_ot2_temps4,retained,0,2,4,3,6,1,5,40.0,2,228195,214865,13330,0,0,0.9415850478757203,False,4551,158587,238656.0,8019.0,720.0,0,0,247395.0,243,3
extra0_ot2_temps4,retained,0,2,4,1,6,2,4,40.0,2,228195,218758,9437,0,0,0.9586450185148667,True,4823,186652,238656.0,3630.0,35520.0,0,0,277806.0,110,148
extra0_ot2_temps4,retained,0,2,4,3,6,2,4,40.0,2,228195,177011,51184,0,0,0.7757006069370495,False,4823,291496,238656.0,21813.0,3600.0,0,0,264069.0,661,15
extra0_ot2_temps4,retained,0,2,4,1,6,0,6,50.0,2,228195,227962,233,0,0,0.99897894344749,True,3871,35518,238656.0,561.0,2400.0,0,0,241617.0,17,10
extra0_ot2_temps4,retained,0,2,4,3,6,0,6,50.0,2,228195,226108,2087,0,0,0.9908543131970464,True,3871,37464,238656.0,1188.0,0.0,0,0,239844.0,36,0
extra0_ot2_temps4,retained,0,2,4,1,6,1,5,50.0,2,228195,226763,1432,0,0,0.9937246653081794,True,4211,59771,238656.0,759.0,4560.0,0,0,243975.0,23,19
extra0_ot2_temps4,retained,0,2,4,3,6,1,5,50.0,2,228195,223783,4412,0,0,0.980665658756765,True,4211,63907,238656.0,2475.0,0.0,0,0,241131.0,75,0
extra0_ot2_temps4,retained,0,2,4,1,6,2,4,50.0,2,228195,224735,3460,0,0,0.9848375293060759,True,4551,120751,238656.0,1089.0,11520.0,0,0,251265.0,33,48
extra0_ot2_temps4,retained,0,2,4,3,6,2,4,50.0,2,228195,214814,13381,0,0,0.9413615548105787,False,4551,158844,238656.0,6402.0,480.0,0,0,245538.0,194,2
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,1,6,0,6,30.0,2,215460,208916,6544,0,0,0.969627773136545,True,4686,132742,238656.0,3432.0,18960.0,0,0,261048.0,104,79
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,3,6,0,6,30.0,2,215460,198731,16729,0,0,0.922356817970853,False,4686,168407,238656.0,12903.0,1680.0,0,0,253239.0,391,7
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,1,6,1,5,30.0,2,215460,203678,11782,0,0,0.9453169961941892,False,4890,186646,238656.0,6633.0,42000.0,0,0,287289.0,201,175
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,3,6,1,5,30.0,2,215460,160796,54664,0,0,0.7462916550635849,False,4890,285793,238656.0,28974.0,3360.0,0,0,270990.0,878,14
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,1,6,2,4,30.0,2,215460,193020,22440,0,0,0.8958507379560011,False,5094,244674,238656.0,9966.0,76320.0,0,0,324942.0,302,318
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,3,6,2,4,30.0,2,215460,89854,125606,0,0,0.4170333240508679,False,5446,492588,238656.0,40986.0,30000.0,0,0,309642.0,1242,125
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,1,6,0,6,40.0,2,215460,213230,2230,0,0,0.9896500510535599,True,4278,52442,238656.0,1188.0,4320.0,0,0,244164.0,36,18
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,3,6,0,6,40.0,2,215460,210439,5021,0,0,0.9766963705560197,True,4278,57430,238656.0,2970.0,0.0,0,0,241626.0,90,0
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,1,6,1,5,40.0,2,215460,211394,4066,0,0,0.9811287477954145,True,4550,100925,238656.0,1056.0,8640.0,0,0,248352.0,32,36
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,3,6,1,5,40.0,2,215460,205193,10267,0,0,0.9523484637519726,True,4550,125216,238656.0,5247.0,720.0,0,0,244623.0,159,3
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,1,6,2,4,40.0,2,215460,208484,6976,0,0,0.9676227606052168,True,4822,155231,238656.0,2508.0,27840.0,0,0,269004.0,76,116
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,3,6,2,4,40.0,2,215460,181368,34092,0,0,0.8417710944026734,False,4822,231474,238656.0,16830.0,2640.0,0,0,258126.0,510,11
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,1,6,0,6,50.0,2,215460,215228,232,0,0,0.9989232340109533,True,3870,26219,238656.0,561.0,2400.0,0,0,241617.0,17,10
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,3,6,0,6,50.0,2,215460,213374,2086,0,0,0.9903183885640026,True,3870,28165,238656.0,1188.0,0.0,0,0,239844.0,36,0
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,1,6,1,5,50.0,2,215460,214029,1431,0,0,0.9933583959899749,True,4210,45118,238656.0,759.0,3600.0,0,0,243015.0,23,15
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,3,6,1,5,50.0,2,215460,211079,4381,0,0,0.9796667594913209,True,4210,48964,238656.0,1914.0,0.0,0,0,240570.0,58,0
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,1,6,2,4,50.0,2,215460,212048,3412,0,0,0.9841641139886754,True,4550,99446,238656.0,792.0,7440.0,0,0,246888.0,24,31
extra0_ot2_temps4,deduplicated_sensitivity,0,2,4,3,6,2,4,50.0,2,215460,205159,10301,0,0,0.9521906618397846,True,4550,125630,238656.0,4158.0,480.0,0,0,243294.0,126,2
extra1_ot0_temps0,retained,1,0,0,1,7,0,7,30.0,2,228195,204541,23654,0,0,0.8963430399439076,False,4483,171981,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,3,7,0,7,30.0,2,228195,204541,23654,0,0,0.8963430399439076,False,4483,171981,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,1,7,1,6,30.0,2,228195,129428,98767,0,0,0.5671815771598852,False,4687,413524,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,3,7,1,6,30.0,2,228195,129428,98767,0,0,0.5671815771598852,False,4687,413524,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,1,7,2,5,30.0,2,228195,3704,224491,0,0,0.016231731633033153,False,20214,3777723,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,3,7,2,5,30.0,2,228195,3704,224491,0,0,0.016231731633033153,False,20214,3777723,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,1,7,0,7,40.0,2,228195,223748,4447,0,0,0.9805122811630403,True,4007,46676,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,3,7,0,7,40.0,2,228195,223748,4447,0,0,0.9805122811630403,True,4007,46676,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,1,7,1,6,40.0,2,228195,218629,9566,0,0,0.9580797125265672,True,4279,93937,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,3,7,1,6,40.0,2,228195,218629,9566,0,0,0.9580797125265672,True,4279,93937,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,1,7,2,5,40.0,2,228195,192393,35802,0,0,0.8431078682705581,False,4551,219978,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,3,7,2,5,40.0,2,228195,192393,35802,0,0,0.8431078682705581,False,4551,219978,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,1,7,0,7,50.0,2,228195,226457,1738,0,0,0.9923837069173295,True,3531,27462,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,3,7,0,7,50.0,2,228195,226457,1738,0,0,0.9923837069173295,True,3531,27462,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,1,7,1,6,50.0,2,228195,224578,3617,0,0,0.9841495212427968,True,3871,39504,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,3,7,1,6,50.0,2,228195,224578,3617,0,0,0.9841495212427968,True,3871,39504,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,1,7,2,5,50.0,2,228195,220533,7662,0,0,0.966423453625189,True,4211,77716,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,retained,1,0,0,3,7,2,5,50.0,2,228195,220533,7662,0,0,0.966423453625189,True,4211,77716,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,1,7,0,7,30.0,2,215460,197457,18003,0,0,0.9164438874965191,False,4482,132310,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,3,7,0,7,30.0,2,215460,197457,18003,0,0,0.9164438874965191,False,4482,132310,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,1,7,1,6,30.0,2,215460,164243,51217,0,0,0.7622899842198088,False,4686,265470,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,3,7,1,6,30.0,2,215460,164243,51217,0,0,0.7622899842198088,False,4686,265470,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,1,7,2,5,30.0,2,215460,19332,196128,0,0,0.08972431077694236,False,12786,1774507,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,3,7,2,5,30.0,2,215460,19332,196128,0,0,0.08972431077694236,False,12786,1774507,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,1,7,0,7,40.0,2,215460,211028,4432,0,0,0.9794300566230391,True,4006,36126,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,3,7,0,7,40.0,2,215460,211028,4432,0,0,0.9794300566230391,True,4006,36126,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,1,7,1,6,40.0,2,215460,207265,8195,0,0,0.9619650979300102,True,4278,71957,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,3,7,1,6,40.0,2,215460,207265,8195,0,0,0.9619650979300102,True,4278,71957,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,1,7,2,5,40.0,2,215460,191261,24199,0,0,0.8876868096166342,False,4550,160617,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,3,7,2,5,40.0,2,215460,191261,24199,0,0,0.8876868096166342,False,4550,160617,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,1,7,0,7,50.0,2,215460,213723,1737,0,0,0.991938178780284,True,3530,19719,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,3,7,0,7,50.0,2,215460,213723,1737,0,0,0.991938178780284,True,3530,19719,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,1,7,1,6,50.0,2,215460,211844,3616,0,0,0.9832173025155482,True,3870,30205,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,3,7,1,6,50.0,2,215460,211844,3616,0,0,0.9832173025155482,True,3870,30205,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,1,7,2,5,50.0,2,215460,208569,6891,0,0,0.9680172653856864,True,4210,59773,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps0,deduplicated_sensitivity,1,0,0,3,7,2,5,50.0,2,215460,208569,6891,0,0,0.9680172653856864,True,4210,59773,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps2,retained,1,0,2,1,7,0,7,30.0,2,228195,217264,10931,0,0,0.9520979863713053,True,4483,135453,278432.0,0.0,9120.0,0,0,287552.0,0,38
extra1_ot0_temps2,retained,1,0,2,3,7,0,7,30.0,2,228195,204739,23456,0,0,0.8972107189026929,False,4483,171205,278432.0,0.0,480.0,0,0,278912.0,0,2
extra1_ot0_temps2,retained,1,0,2,1,7,1,6,30.0,2,228195,203557,24638,0,0,0.8920309384517627,False,4687,210208,278432.0,0.0,23760.0,0,0,302192.0,0,99
extra1_ot0_temps2,retained,1,0,2,3,7,1,6,30.0,2,228195,140535,87660,0,0,0.6158548609741669,False,4687,372366,278432.0,0.0,2640.0,0,0,281072.0,0,11
extra1_ot0_temps2,retained,1,0,2,1,7,2,5,30.0,2,228195,154910,73285,0,0,0.6788492298253687,False,4891,351413,278432.0,0.0,48240.0,0,0,326672.0,0,201
extra1_ot0_temps2,retained,1,0,2,3,7,2,5,30.0,2,228195,38895,189300,0,0,0.17044632879773877,False,6560,772758,278432.0,0.0,34320.0,0,0,312752.0,0,143
extra1_ot0_temps2,retained,1,0,2,1,7,0,7,40.0,2,228195,225067,3128,0,0,0.9862924253379785,True,4007,44311,278432.0,0.0,1680.0,0,0,280112.0,0,7
extra1_ot0_temps2,retained,1,0,2,3,7,0,7,40.0,2,228195,223748,4447,0,0,0.9805122811630403,True,4007,46676,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps2,retained,1,0,2,1,7,1,6,40.0,2,228195,222881,5314,0,0,0.9767128990556323,True,4279,75230,278432.0,0.0,4800.0,0,0,283232.0,0,20
extra1_ot0_temps2,retained,1,0,2,3,7,1,6,40.0,2,228195,218629,9566,0,0,0.9580797125265672,True,4279,93937,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps2,retained,1,0,2,1,7,2,5,40.0,2,228195,217294,10901,0,0,0.9522294528802121,True,4551,147824,278432.0,0.0,11520.0,0,0,289952.0,0,48
extra1_ot0_temps2,retained,1,0,2,3,7,2,5,40.0,2,228195,193216,34979,0,0,0.8467144328315694,False,4551,218238,278432.0,0.0,480.0,0,0,278912.0,0,2
extra1_ot0_temps2,retained,1,0,2,1,7,0,7,50.0,2,228195,227545,650,0,0,0.9971515589736848,True,3531,26374,278432.0,0.0,960.0,0,0,279392.0,0,4
extra1_ot0_temps2,retained,1,0,2,3,7,0,7,50.0,2,228195,226457,1738,0,0,0.9923837069173295,True,3531,27462,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps2,retained,1,0,2,1,7,1,6,50.0,2,228195,226185,2010,0,0,0.9911917439032406,True,3871,37328,278432.0,0.0,1440.0,0,0,279872.0,0,6
extra1_ot0_temps2,retained,1,0,2,3,7,1,6,50.0,2,228195,224578,3617,0,0,0.9841495212427968,True,3871,39504,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps2,retained,1,0,2,1,7,2,5,50.0,2,228195,224170,4025,0,0,0.9823615767216635,True,4211,63051,278432.0,0.0,3600.0,0,0,282032.0,0,15
extra1_ot0_temps2,retained,1,0,2,3,7,2,5,50.0,2,228195,220533,7662,0,0,0.966423453625189,True,4211,77716,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,1,7,0,7,30.0,2,215460,206665,8795,0,0,0.9591803583031653,True,4482,105272,278432.0,0.0,6480.0,0,0,284912.0,0,27
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,3,7,0,7,30.0,2,215460,197653,17807,0,0,0.9173535691079551,False,4482,131537,278432.0,0.0,480.0,0,0,278912.0,0,2
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,1,7,1,6,30.0,2,215460,198608,16852,0,0,0.9217859463473499,False,4686,167225,278432.0,0.0,16560.0,0,0,294992.0,0,69
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,3,7,1,6,30.0,2,215460,166827,48633,0,0,0.7742829295460875,False,4686,254712,278432.0,0.0,1440.0,0,0,279872.0,0,6
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,1,7,2,5,30.0,2,215460,168950,46510,0,0,0.784136266592407,False,4890,270830,278432.0,0.0,38880.0,0,0,317312.0,0,162
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,3,7,2,5,30.0,2,215460,77239,138221,0,0,0.3584841733964541,False,6138,568682,278432.0,0.0,20640.0,0,0,299072.0,0,86
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,1,7,0,7,40.0,2,215460,212333,3127,0,0,0.9854868653114267,True,4006,33792,278432.0,0.0,1440.0,0,0,279872.0,0,6
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,3,7,0,7,40.0,2,215460,211028,4432,0,0,0.9794300566230391,True,4006,36126,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,1,7,1,6,40.0,2,215460,210574,4886,0,0,0.9773229369720597,True,4278,56754,278432.0,0.0,4080.0,0,0,282512.0,0,17
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,3,7,1,6,40.0,2,215460,207265,8195,0,0,0.9619650979300102,True,4278,71957,278432.0,0.0,0.0,0,0,278432.0,0,0
extra1_ot0_temps2,deduplicated_sensitivity,1,0,2,1,7,2,5,40.0,2,215460,206422,9038,0,0,0.9580525387542932,True,4550,119738,278432.0,0.0,7200.0,0,0,285632.0,0,30
